Erster	ADJA	erst
zu	PTKZU	zu
zeigen	VVINF	zeigen
;	$.	;
o	ADJD	o
betrachtet	VVFIN	betrachten
mich	PRF	ich
wieder	ADV	wieder
einmal	ADV	einmal
als	KOKOM	als
Euren	PPOSAT	euer
Sohn	NN	Sohn
und	KON	und
versöhnt	VVFIN	versöhnen
Euch	PPER	ihr
mit	APPR	mit
mir	PPER	ich
von	APPR	von
Herzen	NN	Herz
.	$.	.
Walther	NE	Walther
,	$,	,
der	PRELS	die
ihn	PPER	er
umarmt	VVFIN	umarmen
.	$.	.
O	NN	O
Heinrich	NE	Heinrich
,	$,	,
Du	PPER	du
weißt	VVFIN	weißen
nicht	PTKNEG	nicht
,	$,	,
und	KON	und
ich	PPER	ich
kann	VMFIN	können
es	PPER	es
Dir	PPER	du
nicht	PTKNEG	nicht
sagen	VVINF	sagen
,	$,	,
wie	KOKOM	wie
mir	PPER	ich
war	VAFIN	sein
,	$,	,
als	KOUS	als
ich	PPER	ich
Europa	NE	Europa
wieder	ADV	wieder
sah	VVFIN	sehen
.	$.	.
Wie	KOUS	wie
ein	ART	eine
nüchternes	ADJA	nüchtern
Erwachen	NN	Erwachen
blies	VVFIN	blasen
mir	PPER	ich
der	ART	die
Wind	NN	Wind
vom	APPRART	von
Lande	NN	Land
her	APZR	her
entgegen	PTKVZ	entgegen
,	$,	,
alle	PIAT	alle
trübsten	ADJA	trüb
Zeiten	NN	Zeit
,	$,	,
die	PRELS	die
ich	PPER	ich
je	ADV	je
erlebt	VVFIN	erleben
,	$,	,
und	KON	und
nun	ADV	nun
schon	ADV	schon
längst	ADV	längst
vergessen	VVPP	vergessen
hatte	VAFIN	haben
,	$,	,
kamen	VVFIN	kommen
in	APPR	in
mein	PPOSAT	mein
Gemüth	NN	Gemüth
zurück	PTKVZ	zurück
.	$.	.
–	ADJA	–
Glaube	NN	Glaube
mir	PPER	ich
,	$,	,
ich	PPER	ich
war	VAFIN	sein
nie	ADV	nie
glücklich	ADJD	glücklich
,	$,	,
