Ouvertüre	NN	Ouvertüre
selbst	ADV	selbst
besitzen	VVINF	besitzen
la	FM	la
belle	VVFIN	bellen
Anna	NE	Anna
!	$.	!
Daß	KOUS	dass
ßwören	VVFIN	ßwören
ick	ADJD	ick
bei	APPR	bei
alle	PIAT	alle
Teufel	NN	Teufel
!	$.	!
Er	PPER	er
läuft	VVFIN	laufen
ab	PTKVZ	ab
.	$.	.
REICH	VVIMP	reichen
ihm	PPER	er
nachsehend	VVFIN	nachsehend
.	$.	.
Uhu	NN	Uhu
!	$.	!
Der	ART	die
fränk'sche	ADJA	fränk'sche
Puter	NN	Puter
,	$,	,
der	PRELS	die
!	$.	!
Doch	KON	doch
was	PWS	was
begehret	VVFIN	begehret
Ihr	PPER	sie
von	APPR	von
mir	PPER	ich
,	$,	,
Herr	NN	Herr
Fenton	NN	Fenton
?	$.	?
Duett	NN	Duett
.	$.	.
FENTON	NN	FENTON
.	$.	.
Eure	PPOSAT	euer
Tochter	NN	Tochter
!	$.	!
REICH	ADJD	reich
erstaunt	VVPP	erstaunen
.	$.	.
Meine	PPOSAT	mein
Tochter	NN	Tochter
?	$.	?
FENTON	NN	FENTON
.	$.	.
Anna	NE	Anna
,	$,	,
der	PRELS	die
mein	PPOSAT	mein
ganzes	ADJA	ganz
Herz	NN	Herz
gehört	VVFIN	gehören
!	$.	!
REICH	ADJD	reich
für	APPR	für
sich	PRF	sich
.	$.	.
Hat	VAFIN	haben
man	PIS	man
so	ADV	so
was	PIS	was
je	ADV	je
gehört	VVFIN	gehören
?	$.	?
Daß	KOUS	dass
ein	ART	eine
Habenichts	NN	Habenichts
wie	KOKOM	wie
dieser	PDS	diese
Meiner	PPOSAT	mein
Tochter	NN	Tochter
Hand	NN	Hand
begehrt	VVPP	begehren
!	$.	!
FENTON	NN	FENTON
.	$.	.
Mein	PPOSAT	mein
Vermögen	NN	Vermögen
ist	VAFIN	sein
bescheiden	ADJD	bescheiden
...	$.	...
REICH	ADJD	reich
.	$.	.
Ich	PPER	ich
weiß	VVFIN	wissen
es	PPER	es
,	$,	,
Spottend	ADJD	spottend
.	$.	.
sehr	ADV	sehr
bescheiden	ADJD	bescheiden
.	$.	.
FENTON	NN	FENTON
.	$.	.
Doch	ADV	doch
ist	VAFIN	sein
Liebe	NN	Liebe
mit	APPR	mit
uns	PPER	wir
beiden	PIAT	beide
,	$,	,
Und	KON	und
ich	PPER	ich
habe	VAFIN	haben
Kraft	NN	Kraft
und	KON	und
Fleiß	NN	Fleiß
.	$.	.
REICH	ADJD	reich
.	$.	.
Alles	PIS	alle
recht	VVFIN	rechen
,	$,	,
doch	KON	doch
ist	VAFIN	sein
sie	PPER	sie
schon	ADV	schon
...	$.	...
FENTON	NN	FENTON
.	$.	.
Glaubt	VVFIN	glauben
,	$,	,
ich	PPER	ich
liebe	VVFIN	lieben
treu	ADJD	treu
und	KON	und
ehrlich	ADJD	ehrlich
!	$.	!
REICH	ADJD	reich
für	APPR	für
sich	PRF	sich
.	$.	.
Ha	NE	Ha
,	$,	,
da	ADV	da
ist	VAFIN	sein
doch	ADV	doch
Junker	NN	Junker
Spärlich	ADJD	spärlich
Ganz	ADV	ganz
ein	ART	eine
andrer	PIAT	andere
Schwiegersohn	NN	Schwiegersohn
!	$.	!
FENTON	NN	FENTON
.	$.	.
O	NN	O
hört	VVFIN	hören
mich	PRF	ich
!	$.	!
Wenn	KOUS	wenn
Eure	PPOSAT	euer
Seele	NN	Seele
je	ADV	je
empfunden	ADJD	empfunden
Der	ART	die
Liebe	NN	Liebe
ganzes	ADJA	ganz
sel'ges	ADJA	sel'ges
Glück	NN	Glück
,	$,	,
O	NN	O
so	ADV	so
gedenket	VVFIN	gedenket
jener	PDAT	jen
Stunden	NN	Stunde|Stunden
Und	KON	und
weist	VVFIN	weisen
so	ADV	so
kalt	ADJD	kalt
mich	PRF	ich
nicht	PTKNEG	nicht
zurück	PTKVZ	zurück
!	$.	!
Verweigert	ADJD	verweigert
nicht	PTKNEG	nicht
die	ART	die
höchste	ADJA	hoch
Gabe	NN	Gabe
Und	KON	und
fürchtet	VVFIN	fürchten
spätrer	ADJA	spätrer
Tage	NN	Tag
Reu	VVIMP	reuen
'	$(	'
.	$.	.
Ich	PPER	ich
bin	VAFIN	sein
nicht	PTKNEG	nicht
reich	ADJD	reich
an	APPR	an
Gold	NN	Gold
und	KON	und
Habe	VAFIN	haben
,	$,	,
Doch	KON	doch
bin	VAFIN	sein
ich	PPER	ich
reich	ADJD	reich
an	APPR	an
Lieb	NN	Lieb
'	$(	'
und	KON	und
Treu	ADJD	treu
'	$(	'
!	$.	!
REICH	ADJD	reich
für	APPR	für
sich	PRF	sich
.	$.	.
Ja	ADV	ja
der	PDS	die
käme	VVFIN	kommen
mir	PPER	ich
gelegen	VVPP	liegen
!	$.	!
Spärlich	ADJD	spärlich
hat	VAFIN	haben
ein	ART	eine
schön	ADJD	schön
Vermögen	NN	Vermögen
–	NN	–
Eine	ART	eine
bessere	ADJA	gut
Partie	NN	Partie
Findet	VVFIN	finden
meine	PPOSAT	mein
Tochter	NN	Tochter
nie	ADV	nie
.	$.	.
FENTON	NN	FENTON
.	$.	.
Verweigert	ADJD	verweigert
nicht	PTKNEG	nicht
die	ART	die
höchste	ADJA	hoch
Gabe	NN	Gabe
Und	KON	und
fürchtet	VVFIN	fürchten
spätrer	ADJA	spätrer
Tage	NN	Tag
Reu	VVIMP	reuen
'	$(	'
.	$.	.
Ich	PPER	ich
bin	VAFIN	sein
nicht	PTKNEG	nicht
reich	ADJD	reich
an	APPR	an
Gold	NN	Gold
und	KON	und
Habe	VAFIN	haben
,	$,	,
Doch	KON	doch
bin	VAFIN	sein
ich	PPER	ich
reich	ADJD	reich
an	APPR	an
Lieb	NN	Lieb
'	$(	'
und	KON	und
Treu	ADJD	treu
!	$.	!
REICH	ADJD	reich
.	$.	.
Viel	ADV	viel
hat	VAFIN	haben
er	PPER	er
zurückgelegt	VVPP	zurücklegen
,	$,	,
Das	PDS	die
ihm	PPER	er
sichre	ADJA	sichre
Zinsen	NN	Zins
trägt	VVFIN	tragen
,	$,	,
Steht	VVFIN	stehen
sich	PRF	sich
zirka	ADV	zirka
jedes	PIAT	jede
Jahr	NN	Jahr
Auf	APPR	auf
sechshundert	CARD	sechshundert
Pfunde	NN	Pfund
bar	ADJD	bar
.	$.	.
Und	KON	und
die	ART	die
blühende	ADJA	blühende
Fabrik	NN	Fabrik
–	ADJA	–
Anna	NN	Anna
macht	VVFIN	machen
das	ART	die
größte	ADJA	groß
Glück	NN	Glück
!	$.	!
Alle	PIAT	alle
Jahr	NN	Jahr
sechshundert	CARD	sechshundert
Pfund	NN	Pfund
!	$.	!
FENTON	NN	FENTON
.	$.	.
Bin	VAFIN	sein
ich	PPER	ich
erhört	VVPP	erhören
?	$.	?
O	NN	O
saget	VVFIN	sagen
an	PTKVZ	an
!	$.	!
REICH	ADJD	reich
.	$.	.
Nein	PTKANT	nein
,	$,	,
nein	PTKANT	nein
!	$.	!
Ich	PPER	ich
hab	VAIMP	haben
'	$(	'
schon	ADV	schon
meinen	PPOSAT	mein
Mann	NN	Mann
.	$.	.
FENTON	NN	FENTON
.	$.	.
Ach	ITJ	ach
,	$,	,
einen	ART	eine
treuern	NN	treuern
trefft	VVFIN	treffen
Ihr	PPER	sie
schwerlich	ADJD	schwerlich
–	ADJD	–
REICH	ADJD	reich
.	$.	.
So	ADV	so
,	$,	,
so	ADV	so
?	$.	?
Zum	APPRART	zu
Beispiel	NN	Beispiel
Junker	NN	Junker
Spärlich	ADJD	spärlich
–	ADJA	–
FENTON	NN	FENTON
.	$.	.
Wie	KOUS	wie
?	$.	?
Der	ART	die
!	$.	!
Um	APPR	um
diesen	PDAT	dies
Papagei	NN	Papagei
Verstoßt	NN	Verstoßt
Ihr	PPOSAT	ihr
mich	PPER	ich
?	$.	?
REICH	ADJD	reich
ärgerlich	ADJD	ärgerlich
.	$.	.
Mein	PPOSAT	mein
Herr	NN	Herr
!	$.	!
Nun	ADV	nun
aber	ADV	aber
ist	VAFIN	sein
's	PPER	es
vorbei	ADV	vorbei
!	$.	!
Beschimpft	VVFIN	beschimpfen
mir	PPER	ich
nicht	PTKNEG	nicht
den	ART	die
Schwiegersohn	NN	Schwiegersohn
!	$.	!
Ihr	PPER	sie
kriegt	VVFIN	kriegen
sie	PPER	sie
nicht	PTKNEG	nicht
!	$.	!
Bleibt	VVFIN	bleiben
mir	PPER	ich
davon	PAV	davon
!	$.	!
FENTON	NN	FENTON
heftig	ADJD	heftig
werdend	ADJD	werdend
.	$.	.
So	ADV	so
ist	VAFIN	sein
dies	PDS	dies
Euer	PPOSAT	euer
letztes	ADJA	letzt
Wort	NN	Wort
?	$.	?
REICH	ADJD	reich
.	$.	.
Ihr	PPER	sie
kriegt	VVFIN	kriegen
sie	PPER	sie
nicht	PTKNEG	nicht
!	$.	!
FENTON	NN	FENTON
.	$.	.
So	ADV	so
ist	VAFIN	sein
das	PDS	die
Euer	PPOSAT	euer
letztes	ADJA	letzt
Wort	NN	Wort
?	$.	?
REICH	ADJD	reich
kurz	ADJD	kurz
.	$.	.
Ergebner	NE	Ergebner
Diener	NN	Diener
!	$.	!
Ich	PPER	ich
muß	VMFIN	müssen
fort	ADV	fort
.	$.	.
FENTON	NN	FENTON
gesteigert	VVPP	steigern
.	$.	.
Herr	NN	Herr
Nachbar	NN	Nachbar
,	$,	,
seid	VAFIN	sein
auf	APPR	auf
Eurer	PPOSAT	euer
Hut	NN	Hut
,	$,	,
Ich	PPER	ich
liebe	VVFIN	lieben
sie	PPER	sie
,	$,	,
ich	PPER	ich
habe	VAFIN	haben
Mut	NN	Mut
!	$.	!
REICH	ADJD	reich
.	$.	.
Hoho	NE	Hoho
!	$.	!
FENTON	NN	FENTON
.	$.	.
Vergebens	ADV	vergebens
ist	VAFIN	sein
all	PIAT	alle
Euer	PPOSAT	euer
Sinnen	NN	Sinn|Sinnen
–	ADJD	–
REICH	ADJD	reich
.	$.	.
So	ADV	so
?	$.	?
FENTON	NN	FENTON
.	$.	.
Die	ART	die
Liebe	NN	Liebe
wird	VAFIN	werden
den	ART	die
Sieg	NN	Sieg
gewinnen	VVFIN	gewinnen
–	ADJD	–
REICH	ADJD	reich
.	$.	.
Wie	KOUS	wie
?	$.	?
FENTON	NN	FENTON
.	$.	.
Trotz	APPR	trotz
allen	PIAT	alle
Euren	PPOSAT	euer
Tyrannein	NN	Tyrannein
Wird	VAFIN	werden
Anna	NE	Anna
doch	KON	doch
die	ART	die
Meine	NE	Meine
sein	VAINF	sein
!	$.	!
REICH	ADJD	reich
scheinbar	ADJD	scheinbar
gutmütig	ADJD	gutmütig
.	$.	.
Herr	NN	Herr
Nachbar	NN	Nachbar
!	$.	!
Bringt	VVFIN	bringen
Euch	PPER	ihr
nicht	PTKNEG	nicht
in	APPR	in
Wut	NN	Wut
,	$,	,
Für	APPR	für
Euch	PRF	ihr
ist	VAFIN	sein
Anna	NE	Anna
viel	ADV	viel
zu	PTKA	zu
gut	ADJD	gut
!	$.	!
Was	PWS	was
soll	VMFIN	sollen
das	ART	die
törichte	ADJA	töricht
Beginnen	NN	Beginnen
?	$.	?
Ich	PPER	ich
bitt	NN	bitt
'	$(	'
Euch	PRF	ihr
,	$,	,
wollt	VMFIN	wollen
Euch	PRF	ihr
besinnen	VVINF	besinnen
!	$.	!
Was	PWS	was
nützen	VVFIN	nützen
Euch	PPER	ihr
die	ART	die
Narretein	NN	Narretein
?	$.	?
Sie	PPER	Sie
kann	VMFIN	können
doch	ADV	doch
nie	ADV	nie
die	ART	die
Eure	PPOSAT	euer
sein	VAINF	sein
!	$.	!
Nein	PTKANT	nein
,	$,	,
nein	PTKANT	nein
,	$,	,
nein	PTKANT	nein
,	$,	,
nein	PTKANT	nein
!	$.	!
Er	PPER	er
läßt	VVFIN	lassen
Fenton	NN	Fenton
stehen	VVFIN	stehen
und	KON	und
begibt	VVFIN	begeben
sich	PRF	sich
in	APPR	in
sein	PPOSAT	sein
Haus	NN	Haus
.	$.	.
Verwandlung	NN	Verwandlung
Zimmer	NN	Zimmer
in	APPR	in
Fluths	NN	Fluths
Hause	NN	Haus
Im	APPRART	in
Hintergrunde	NN	Hintergrund
zwei	CARD	zwei
Türen	NN	Tür
wovon	PWAV	wovon
die	ART	die
linke	ADJA	links
inwendig	ADJD	inwendig
zu	PTKZU	zu
verriegeln	VVINF	verriegeln
und	KON	und
mit	APPR	mit
einem	ART	eine
praktikablen	ADJA	praktikabel
Schlüssel	NN	Schlüssel
zu	PTKZU	zu
verschließen	VVINF	verschließen
ist	VAFIN	sein
.	$.	.
Diese	PDS	diese
führt	VVFIN	führen
auf	APPR	auf
den	ART	die
Hausflur	NN	Hausflur
.	$.	.
Zwei	CARD	zwei
Seitentüren	NN	Seitentür
.	$.	.
Rechts	ADV	rechts
gegen	APPR	gegen
den	ART	die
Hintergrund	NN	Hintergrund
steht	VVFIN	stehen
eine	ART	eine
spanische	ADJA	spanisch
Wand	NN	Wand
.	$.	.
Links	ADV	links
gegen	APPR	gegen
den	ART	die
Hintergrund	NN	Hintergrund
ist	VAFIN	sein
ein	ART	eine
großer	ADJA	groß
Waschkorb	NN	Waschkorb
hingestellt	VVPP	hinstellen
.	$.	.
Zwischen	APPR	zwischen
beiden	PIAT	beide
Türen	NN	Tür
des	ART	die
Hauptgrundes	NN	Hauptgrundes
befindet	VVFIN	befinden
sich	PRF	sich
ein	ART	eine
zugemachter	ADJA	zugemachter
Kleiderschrank	NN	Kleiderschrank
,	$,	,
worin	PWAV	worin
mehrere	PIAT	mehrere
Weiberröcke	NN	Weiberröcke
hängen	VVINF	hängen
.	$.	.
Im	APPRART	in
Vordergrunde	NN	Vordergrund
links	ADV	links
ein	ART	eine
Tisch	NN	Tisch
mit	APPR	mit
Lichtern	NN	Licht
nebst	APPR	nebst
Stuhl	NN	Stuhl
.	$.	.
Fünfter	ADJA	fünft
Auftritt	NN	Auftritt
Frau	NN	Frau
Fluth	NE	Fluth
.	$.	.
Nr	NE	<UNKNOWN>
.	$.	.
3.	ADJA	3.
Rezitativ	NN	Rezitativ
und	KON	und
Arie	NN	Arie
FRAU	NN	Frau
FLUTH	NE	FLUTH
tritt	VVFIN	treten
aus	APPR	aus
der	ART	die
Seitentür	NN	Seitentür
links	ADV	links
.	$.	.
Nun	ADV	nun
eilt	VVFIN	eilen
herbei	ADV	herbei
,	$,	,
Witz	NN	Witz
,	$,	,
heitre	ADJA	heiter
Laune	NN	Laune
,	$,	,
Die	ART	die
tollsten	ADJA	toll
Schwänke	NN	Schwank
,	$,	,
List	NN	List
und	KON	und
Übermut	NN	Übermut
!	$.	!
Nichts	PIS	nichts
sei	VAFIN	sein
zu	PTKA	zu
arg	ADJD	arg
,	$,	,
wenn	KOUS	wenn
's	PPER	es
dazu	PAV	dazu
diene	VVFIN	dienen
,	$,	,
Die	ART	die
Männer	NN	Mann
ohn	ADJA	ohn
'	$(	'
Erbarmen	NN	Erbarmen
zu	PTKZU	zu
bestrafen	VVINF	bestrafen
!	$.	!
Das	PDS	die
ist	VAFIN	sein
ein	ART	eine
Volk	NN	Volk
!	$.	!
–	NN	–
So	ADV	so
schlecht	ADJD	schlecht
sind	VAFIN	sein
sie	PPER	sie
,	$,	,
Daß	KOUS	dass
man	PIS	man
sie	PPER	sie
gar	ADV	gar
genug	ADV	genug
nicht	PTKNEG	nicht
quälen	VVINF	quälen
kann	VMFIN	können
!	$.	!
Vor	APPR	vor
allem	PIAT	alle
jener	PDAT	jen
dicke	ADJA	dick
Schlemmer	NN	Schlemmer
,	$,	,
Der	PRELS	die
uns	PRF	wir
verführen	VVINF	verführen
will	VMFIN	wollen
!	$.	!
–	ADJA	–
Hahahaha	NN	Hahahaha
!	$.	!
Er	PPER	er
soll	VMFIN	sollen
es	PPER	es
büßen	VVINF	büßen
!	$.	!
Doch	KON	doch
wenn	KOUS	wenn
er	PPER	er
kommt	VVFIN	kommen
–	ADJD	–
wie	KOKOM	wie
werd	NE	werd
'	$(	'
ich	PPER	ich
mich	PPER	ich
benehmen	VVINF	benehmen
müssen	VMINF	müssen
...	$.	...
?	$.	?
Was	PWS	was
werd	NE	werd
'	$(	'
ich	PPER	ich
sagen	VVFIN	sagen
...	$.	...
halt	ADV	halt
!	$.	!
Ich	PPER	ich
weiß	VVFIN	wissen
es	PPER	es
schon	ADV	schon
!	$.	!
Zornig	ADJD	zornig
.	$.	.
Verführer	NN	Verführer
!	$.	!
Warum	PWAV	warum
stellt	VVFIN	stellen
Ihr	PPER	sie
so	ADV	so
Der	ART	die
tugendsamen	ADJA	tugendsam
Gattin	NN	Gattin
nach	PTKVZ	nach
?	$.	?
Warum	PWAV	warum
?	$.	?
Verführer	NN	Verführer
!	$.	!
Den	ART	die
Frevel	NN	Frevel
sollt	VMFIN	sollen
'	$(	'
ich	PPER	ich
nie	ADV	nie
verzeihn	VVFIN	verzeihn
,	$,	,
Nein	NN	Nein
,	$,	,
nie	ADV	nie
!	$.	!
Mein	PPOSAT	mein
Zorn	NN	Zorn
müßt	VMFIN	müssen
'	$(	'
Eure	PPOSAT	euer
Strafe	NN	Strafe
sein	VAINF	sein
.	$.	.
Jedoch	ADV	jedoch
–	ADJD	–
des	ART	die
Weibes	NN	Weib
Herz	NN	Herz
ist	VAFIN	sein
schwach	ADJD	schwach
!	$.	!
Ihr	PPER	sie
klagt	VVFIN	klagen
so	ADV	so
rührend	ADJD	rührend
Eure	PPOSAT	euer
Pein	NN	Pein
–	ADJD	–
Ihr	PPER	sie
seufzt	VVFIN	seufzen
–	NN	–
mein	PPOSAT	mein
Herz	NN	Herz
wird	VAFIN	werden
weich	ADJD	weich
.	$.	.
Nicht	PTKNEG	nicht
länger	ADJD	lang
kann	VMFIN	können
ich	PPER	ich
grausam	ADJD	grausam
sein	VAINF	sein
,	$,	,
Und	KON	und
ich	PPER	ich
gesteh	VVFIN	gesteh
'	$(	'
es	PPER	es
–	VVFIN	–
schamrot	ADJD	schamrot
–	VVFIN	–
Euch	PPER	ihr
ein	PTKVZ	ein
:	$.	:
Mein	PPOSAT	mein
Ritter	NN	Ritter
,	$,	,
ach	ITJ	ach
!	$.	!
Ich	PPER	ich
liebe	VVFIN	lieben
Euch	PPER	ihr
!	$.	!
Sie	PPER	Sie
lacht	VVFIN	lachen
.	$.	.
Hahahaha	NE	Hahahaha
!	$.	!
–	NN	–
Er	PPER	er
wird	VAFIN	werden
mir	PPER	ich
glauben	VVINF	glauben
!	$.	!
Verstellen	NN	Verstellen
kann	VMFIN	können
ich	PPER	ich
mich	PRF	ich
fürwahr	ADV	fürwahr
;	$.	;
Ein	ART	eine
kühnes	ADJA	kühn
Wagstück	NN	Wagstück
ist	VAFIN	sein
es	PPER	es
zwar	ADV	zwar
,	$,	,
Allein	ADV	allein
den	ART	die
Spaß	NN	Spaß
kann	VMFIN	können
man	PIS	man
sich	PRF	sich
schon	ADV	schon
erlauben	VVINF	erlauben
.	$.	.
Frohsinn	NN	Frohsinn
und	KON	und
Laune	NN	Laune
Würzen	NN	Würzen
das	ART	die
Leben	NN	Leben
,	$,	,
Und	KON	und
zu	PTKZU	zu
vergeben	VVINF	vergeben
Ist	VAFIN	sein
wohl	ADV	wohl
ein	ART	eine
Scherz	NN	Scherz
.	$.	.
So	ADV	so
zum	APPRART	zu
Vergnügen	NN	Vergnügen
Darf	VMFIN	dürfen
man	PIS	man
schon	ADV	schon
lügen	VVINF	lügen
,	$,	,
Bleibt	VVFIN	bleiben
nur	ADV	nur
voll	ADJD	voll
Liebe	NN	Liebe
,	$,	,
Voll	ADJD	voll
Treue	NN	Treue
das	ART	die
Herz	NN	Herz
.	$.	.
Drum	PAV	drum
voll	ADJD	voll
Vertrauen	NN	Vertrauen
Wag	VVIMP	wagen
'	$(	'
ich	PPER	ich
die	ART	die
Tat	NN	Tat
:	$.	:
Listige	ADJA	listig
Frauen	NN	Frau
,	$,	,
Die	PDS	die
wissen	VVFIN	wissen
sich	PRF	sich
Rat	NN	Rat
!	$.	!
Sechster	ADJA	sechst
Auftritt	NN	Auftritt
Frau	NN	Frau
Reich	NE	Reich
.	$.	.
Frau	NN	Frau
Fluth	NE	Fluth
.	$.	.
FRAU	NN	Frau
REICH	ADJD	reich
tritt	VVFIN	treten
behutsam	ADJD	behutsam
ein	PTKVZ	ein
.	$.	.
Nun	ADV	nun
,	$,	,
Frau	NN	Frau
Gevatterin	NN	Gevatterin
,	$,	,
ist	VAFIN	sein
alles	PIS	alle
fertig	ADJD	fertig
?	$.	?
FRAU	NN	Frau
FLUTH	NE	FLUTH
.	$.	.
Ach	ITJ	ach
,	$,	,
da	KOUS	da
seid	VAFIN	sein
Ihr	PPER	sie
ja	ADV	ja
schon	ADV	schon
!	$.	!
Das	PDS	die
ist	VAFIN	sein
herrlich	ADJD	herrlich
!	$.	!
Seht	VVFIN	sehen
nur	ADV	nur
den	ART	die
gewaltigen	ADJA	gewaltig
Waschkorb	NN	Waschkorb
,	$,	,
den	PRELS	die
ich	PPER	ich
habe	VAFIN	haben
hersetzen	ADJD	hersetzen
lassen	VVINF	lassen
.	$.	.
FRAU	NN	Frau
REICH	ADJD	reich
lacht	VVFIN	lachen
.	$.	.
Hahahaha	NE	Hahahaha
!	$.	!
Und	KON	und
die	ART	die
Knechte	NN	Knecht
sind	VAFIN	sein
bereit	ADJD	bereit
?	$.	?
FRAU	NN	Frau
FLUTH	NE	FLUTH
.	$.	.
Sie	PPER	Sie
warten	VVFIN	warten
nur	ADV	nur
auf	APPR	auf
meinen	PPOSAT	mein
Ruf	NN	Ruf
;	$.	;
Ihr	PPER	sie
habt	VAFIN	haben
doch	ADV	doch
auch	ADV	auch
das	PDS	die
Eure	PPOSAT	euer
getan	VVPP	tun
?	$.	?
FRAU	NN	Frau
REICH	ADJD	reich
.	$.	.
Wie	KOUS	wie
wir	PPER	wir
verabredet	VVPP	verabreden
haben	VAFIN	haben
.	$.	.
Ich	PPER	ich
habe	VAFIN	haben
an	APPR	an
Euren	PPOSAT	euer
Mann	NN	Mann
ein	ART	eine
Briefchen	NN	Briefchen
geschickt	VVPP	schicken
,	$,	,
worin	PWAV	worin
er	PPER	er
erfährt	VVFIN	erfahren
,	$,	,
daß	KOUS	dass
er	PPER	er
heute	ADV	heute
in	APPR	in
der	ART	die
Dämmerungsstunde	NN	Dämmerungsstunde
bei	APPR	bei
seiner	PPOSAT	sein
Frau	NN	Frau
einen	ART	eine
Liebhaber	NN	Liebhaber
ertappen	VVINF	ertappen
könne	VMFIN	können
.	$.	.
FRAU	NN	Frau
FLUTH	NE	FLUTH
.	$.	.
Herrlich	ADJD	herrlich
!	$.	!
So	ADV	so
sollen	VMFIN	sollen
sie	PPER	sie
beide	PIAT	beide
bestraft	VVPP	bestrafen
werden	VAINF	werden
;	$.	;
mein	PPOSAT	mein
Mann	NN	Mann
für	APPR	für
seine	PPOSAT	sein
ewige	ADJA	ewig
Eifersucht	NN	Eifersucht
...	$.	...
FRAU	NN	Frau
REICH	ADJD	reich
.	$.	.
Und	KON	und
der	ART	die
dicke	ADJA	dick
Junker	NN	Junker
für	APPR	für
seine	PPOSAT	sein
Frechheit	NN	Frechheit
!	$.	!
Er	PPER	er
wird	VAFIN	werden
gewiß	ADJD	gewiss
gleich	ADJD	gleich
hier	ADV	hier
sein	VAINF	sein
,	$,	,
denn	KON	denn
die	ART	die
Stunde	NN	Stunde
,	$,	,
zu	APPR	zu
der	PRELS	die
wir	PPER	wir
ihn	PPER	er
bestellt	VVPP	bestellen
haben	VAFIN	haben
,	$,	,
hat	VAFIN	haben
schon	ADV	schon
geschlagen	VVPP	schlagen
.	$.	.
FRAU	NN	Frau
FLUTH	NE	FLUTH
.	$.	.
So	ADV	so
eilet	VVFIN	eilet
fort	ADV	fort
auf	APPR	auf
Euren	PPOSAT	euer
Posten	NN	Posten
und	KON	und
vergeßt	VVFIN	vergessen
Eure	PPOSAT	euer
Rolle	NN	Rolle
nicht	PTKNEG	nicht
!	$.	!
FRAU	NN	Frau
REICH	ADJD	reich
.	$.	.
Seid	VAFIN	sein
unbesorgt	ADJD	unbesorgt
!	$.	!
Sie	PPER	Sie
will	VMFIN	wollen
durch	APPR	durch
die	ART	die
Tür	NN	Türe
im	APPRART	in
Hintergrunde	NN	Hintergrund
.	$.	.
FRAU	NN	Frau
FLUTH	NE	FLUTH
.	$.	.
Nein	PTKANT	nein
,	$,	,
hier	ADV	hier
hinaus	PTKVZ	hinaus
!	$.	!
Sie	PPER	Sie
deutet	VVFIN	deuten
auf	APPR	auf
die	ART	die
Seitentüre	NN	Seitentüre
.	$.	.
Damit	KOUS	damit
er	PPER	er
Euch	PRF	ihr
nicht	PTKNEG	nicht
etwa	ADV	etwa
begegnet	VVPP	begegnen
!	$.	!
Von	APPR	von
jener	PDAT	jen
Kammer	NN	Kammer
könnt	VMFIN	können
Ihr	PPER	sie
durch	APPR	durch
eine	ART	eine
Tapetentür	NN	Tapetentür
wieder	ADV	wieder
auf	APPR	auf
den	ART	die
Hausflur	NN	Hausflur
.	$.	.
FRAU	NN	Frau
REICH	ADJD	reich
.	$.	.
Ich	PPER	ich
weiß	VVFIN	wissen
,	$,	,
ich	PPER	ich
weiß	VVFIN	wissen
!	$.	!
Haltet	VVFIN	halten
Euch	PPER	ihr
tapfer	ADJD	tapfer
!	$.	!
FRAU	NN	Frau
FLUTH	NE	FLUTH
.	$.	.
Fort	ADV	fort
,	$,	,
fort	ADV	fort
,	$,	,
ich	PPER	ich
hör	VVIMP	hören
'	$(	'
ihn	PPER	er
schon	ADV	schon
!	$.	!
FRAU	NN	Frau
REICH	ADJD	reich
geht	VVFIN	gehen
durch	APPR	durch
die	ART	die
bezeichnete	ADJA	bezeichnet
Tür	NN	Türe
ab	PTKVZ	ab
.	$.	.
FRAU	NN	Frau
FLUTH	NE	FLUTH
.	$.	.
Nun	ADV	nun
komm	VVIMP	kommen
,	$,	,
alter	ADJA	alt
Sünder	NN	Sünder
!	$.	!
Wir	PPER	wir
wollen	VMFIN	wollen
dich	PPER	du
Mores	NN	Mores
lehren	VVINF	lehren
.	$.	.
Sie	PPER	Sie
setzt	VVFIN	setzen
sich	PRF	sich
an	APPR	an
den	ART	die
Tisch	NN	Tisch
und	KON	und
tut	VVFIN	tun
nachdenkend	ADJD	nachdenkend
.	$.	.
Siebenter	ADJA	Siebenter
Auftritt	NN	Auftritt
Frau	NN	Frau
Fluth	NE	Fluth
.	$.	.
Falstaff	NN	Falstaff
,	$,	,
der	PRELS	die
den	ART	die
Riegel	NN	Riegel
vor	APPR	vor
die	ART	die
Tür	NN	Türe
schiebt	VVFIN	schieben
.	$.	.
Dann	ADV	dann
Frau	NN	Frau
Reich	NE	Reich
von	APPR	von
außen	ADV	außen
.	$.	.
Nr	NE	<UNKNOWN>
.	$.	.
4.	ADJA	4.
Finale	NN	Finale
FALSTAFF	NN	Falstaff
mit	APPR	mit
Emphase	NN	Emphase
.	$.	.
So	ADV	so
hab	VAIMP	haben
'	$(	'
ich	PPER	ich
dich	PPER	du
errungen	VVPP	erringen
,	$,	,
Du	PPER	du
schönster	ADJA	schön
Edelstein	NN	Edelstein
!	$.	!
Komm	VVIMP	kommen
her	PTKVZ	her
und	KON	und
sei	VAFIN	sein
umschlungen	NN	umschlungen
,	$,	,
Stolz	NN	Stolz
.	$.	.
Sollst	VMFIN	sollen
meine	PPOSAT	mein
Lady	NN	Lady
sein	VAINF	sein
!	$.	!
Er	PPER	er
will	VMFIN	wollen
sie	PPER	sie
umfassen	VVINF	umfassen
.	$.	.
Ja	PTKANT	ja
,	$,	,
du	PPER	du
sollst	VMFIN	sollen
meine	PPOSAT	mein
Lady	NN	Lady
sein	VAINF	sein
