Erster	ADJA	erst
uns	PRF	wir
viel	ADV	viel
zu	PTKA	zu
vornehm	ADJD	vornehm
.	$.	.
EVCHEN	NN	EVCHEN
.	$.	.
Wir	PPER	wir
können	VMFIN	können
's	PPER	es
ohne	APPR	ohne
Sie	PPER	Sie
,	$,	,
Herr	NN	Herr
Blaurock	NN	Blaurock
!	$.	!
Schabt	VVFIN	schabt
ihm	PPER	er
hinterrücks	ADV	hinterrücks
der	ART	die
Mutter	NN	Mutter
ein	ART	eine
Rübchen	NN	Rübchen
,	$,	,
und	KON	und
schlägt	VVFIN	schlagen
die	ART	die
Tür	NN	Türe
zu	PTKVZ	zu
.	$.	.
VON	APPR	von
GRÖNINGSECK	NN	GRÖNINGSECK
.	$.	.
Wo	PWAV	wo
führt	VVFIN	führen
denn	ADV	denn
dich	PPER	du
das	ART	die
Donnerwetter	NN	Donnerwetter
hierher	PAV	hierher
,	$,	,
Marianel	NE	Marianel
?	$.	?
bist	VAFIN	sein
nicht	PTKNEG	nicht
mehr	ADV	mehr
im	APPRART	in
Kaffeehaus	NN	Kaffeehaus
dort	ADV	dort
an	APPR	an
der	ART	die
Eck	NN	Eck
?	$.	?
–	NN	–
das	ART	die
kleine	ADJA	klein
Stübchen	NN	Stübchen
war	VAFIN	sein
sehr	ADV	sehr
bequem	ADJD	bequem
–	ADJA	–
MARIANEL	NN	MARIANEL
.	$.	.
Gar	ADV	gar
recht	ADJD	recht
,	$,	,
daß	KOUS	dass
du	PPER	du
selbst	ADV	selbst
davon	PAV	davon
anfängst	VVFIN	anfangen
,	$,	,
du	PPER	du
Teufelskind	NN	Teufelskind
–	ADJD	–
gar	ADV	gar
recht	ADJD	recht
!	$.	!
bist	VAFIN	sein
mir	PPER	ich
auch	ADV	auch
noch	ADV	noch
'	$(	'
s	NN	s
Christkindel	NN	Christkindel
schuldig	ADJD	schuldig
,	$,	,
gleich	VVIMP	gleich
gib	VVIMP	geben
mir	PPER	ich
's	PPER	es
,	$,	,
oder	KON	oder
ich	PPER	ich
verrat	VVFIN	verrat
dich	PPER	du
.	$.	.
–	NN	–
VON	APPR	von
