[	$(	[
wir	PPER	wir
haben	VAFIN	haben
hier	ADV	hier
einen	ART	eine
so	ADV	so
ziemlich	ADV	ziemlich
kleinen	ADJA	klein
und	KON	und
stummen	ADJA	stumm
Hof-Staat	NN	Hof-Staat
–	ADJD	–
zu	PTKZU	zu
fürchten	VVINF	fürchten
haben	VAFIN	haben
Sie	PPER	Sie
demnach	ADV	demnach
nichts	PIAT	nichts
–	NN	–
hättens	VVFIN	hättens
auch	ADV	auch
eben	ADV	eben
dort	ADV	dort
nicht	PTKNEG	nicht
gehabt	VAPP	haben
,	$,	,
da	KOUS	da
die	ART	die
Geseze	NN	Geseze
so	ADV	so
zu	PTKZU	zu
sagen	VVINF	sagen
,	$,	,
nicht	PTKNEG	nicht
für	APPR	für
uns	PPER	wir
–	ADJA	–
KÖNIGIN	NN	Königin
TRITINA	NE	TRITINA
stekt	NN	stekt
ach	ITJ	ach
eine	ART	eine
Loke	NN	Loke
fest	PTKVZ	fest
,	$,	,
die	PRELS	die
eben	ADV	eben
aus	APPR	aus
ihrem	PPOSAT	ihr
Kopf-Puz	NN	Kopf-Puz
gefallen	VVPP	fallen|gefallen
.	$.	.
Sie	PPER	Sie
machens	VVFIN	machens
auch	ADV	auch
verzweifelt	ADJD	verzweifelt
lang	ADJD	lang
–	ADJA	–
KÖNIG	NE	König
CAROMASKO	NE	CAROMASKO
.	$.	.
Königin	NN	Königin
der	ART	die
Eitelkeit	NN	Eitelkeit
!	$.	!
die	ART	die
Flamme	NN	Flamme
deiner	PPOSAT	dein
Augen	NN	Auge
ist	VAFIN	sein
verloschen	VVPP	verlöschen
,	$,	,
und	KON	und
die	ART	die
scheußliche	ADJA	scheußlich
Verstöhrung	NN	Verstöhrung
hängt	VVFIN	hängen
um	APPR	um
deine	PPOSAT	dein
schlanke	ADJA	schlank
Taille	NN	Taille
!	$.	!
KÖNIGIN	NN	Königin
TRITINA	NE	TRITINA
.	$.	.
O	NN	O
Juno	NE	Juno
!	$.	!
immer	ADV	immer
noch	ADV	noch
die	ART	die
harte	ADJA	hart
Art	NN	Art
zu	PTKZU	zu
reden	VVINF	reden
–	VVFIN	–
KÖNIG	NE	König
CAROMASKO	NE	CAROMASKO
.	$.	.
Hm	NE	hm
!	$.	!
so	ADV	so
nakend	ADJD	nakend
und	KON	und
hager	ADJD	hager
!	$.	!
–	NN	–
ein	ART	eine
Anblik	NN	Anblik
–	ADJA	–
Uh	ITJ	uh
!	$.	!
ich	PPER	ich
gleich	APPR	gleich
ihr	PPOSAT	ihr
–	ADJA	–
Nu	NN	Nu
!	$.	!
–	NN	–
Also	ADV	also
mit	APPR	mit
dem	ART	die
Seiden-Wurm	NN	Seiden-Wurm
–	VVFIN	–
ich	PPER	ich
glaub	VVIMP	glauben
einmal	ADV	einmal
,	$,	,
daß	KOUS	dass
ich	PPER	ich
der	ART	die
Vater	NN	Vater
von	APPR	von
Prinz	NE	Prinz
Seiden-Wurm	NN	Seiden-Wurm
nicht	PTKNEG	nicht
bin	VAFIN	sein
,	$,	,
er	PPER	er
hat	VAFIN	haben
nichts	PIAT	nichts
königliches	ADJA	königlich
an	APPR	an
sich	PRF	sich
–	ADJD	–
Sie	PPER	Sie
werden	VAFIN	werden
also	ADV	also
gestehen	VVFIN	gestehen
Frau	NN	Frau
Gemahlin	NN	Gemahlin
–	ADJA	–
KÖNIGIN	NN	Königin
TRITINA	NE	TRITINA
wischt	VVFIN	wischen
die	ART	die
Augenhöhlen	NN	Augenhöhle
.	$.	.
Grausamer	ADJD	grausam
!	$.	!
jezt	VVIMP	jezt
sagen	VVFIN	sagen
Sie	PPER	Sie
mir	PRF	ich
solche	PIAT	solche
Dinge	NN	Ding
,	$,	,
wo	PWAV	wo
Sie	PPER	Sie
wissen	VVINF	wissen
,	$,	,
daß	KOUS	dass
die	ART	die
Quelle	NN	Quelle
meiner	PPOSAT	mein
Thränen	NN	Thränen
vertroknet	VVPP	vertroknet
ist	VAFIN	sein
,	$,	,
und	KON	und
ich	PPER	ich
Ihnen	PPER	Sie
nicht	PTKNEG	nicht
mehr	ADV	mehr
meine	PPOSAT	mein
Unschuld	NN	Unschuld
durch	APPR	durch
Weinen	NN	Wein|Weinen
beweisen	VVINF	beweisen
kann	VMFIN	können
–	NN	–
KÖNIG	NE	König
CAROMASKO	NE	CAROMASKO
.	$.	.
Und	KON	und
mich	PPER	ich
einschläfern	VVFIN	einschläfern
–	ADJD	–
einstreichlen	ADJA	einstreichlen
–	NN	–
freilich	ADV	freilich
ists	ADJD	ists
jezt	VVFIN	jezt
anders	ADV	anders
–	ADJA	–
KÖNIGIN	NN	Königin
TRITINA	NE	TRITINA
.	$.	.
Er	PPER	er
sieht	VVFIN	sehen
Ihnen	PPER	Sie
so	ADV	so
ähnlich	ADJD	ähnlich
–	ADJD	–
so	ADV	so
ähnlich	ADJD	ähnlich
–	ADJD	–
Und	KON	und
Prinz	NE	Prinz
Seiden-Wurm	NN	Seiden-Wurm
hat	VAFIN	haben
hübsche	ADJA	hübsch
Wissenschaften	NN	Wissenschaft
.	$.	.
Er	PPER	er
spricht	VVFIN	sprechen
unvergleichlich	ADJD	unvergleichlich
in	APPR	in
Gesellschaften	NN	Gesellschaft
.	$.	.
Hat	VAFIN	haben
Wiz	NN	Wiz
,	$,	,
erstaunend	ADJD	erstaunend
viel	PIAT	viele
Wiz	NN	Wiz
.	$.	.
Weiß	VVFIN	wissen
etwas	PIAT	etwas
unverschämtes	ADJA	unverschämt
mit	APPR	mit
der	ART	die
feinsten	ADJA	fein
Manier	NN	Manier
zu	PTKZU	zu
sagen	VVINF	sagen
.	$.	.
Spricht	VVFIN	sprechen
seinen	PPOSAT	sein
Vers	NN	Vers
.	$.	.
Hat	VAFIN	haben
die	ART	die
französische	ADJA	französisch
Finanziers	NN	Finanzier
studirt	NN	studirt
.	$.	.
Spricht	VVFIN	sprechen
von	APPR	von
allgemeinen	ADJA	allgemein
Monarchien	NN	Monarchie
.	$.	.
Liebt	VVFIN	lieben
die	ART	die
Soldaten	NN	Soldat
,	$,	,
weils	NN	weils
Mode	NN	Mode
ist	VAFIN	sein
.	$.	.
Macht	NN	Macht
Schulden	NN	Schuld
,	$,	,
glaubt	VVFIN	glauben
seinen	PPOSAT	sein
Ministres	NN	Ministres
wie	KOKOM	wie
Sie	PPER	Sie
thaten	VVFIN	thaten
.	$.	.
Hält	VVFIN	halten
die	ART	die
Menschen	NN	Mensch
für	APPR	für
Sclaven	NN	Sclaven
,	$,	,
wie	KOUS	wie
Sie	PPER	Sie
thaten	VVFIN	thaten
.	$.	.
Ist	VAFIN	sein
das	PDS	die
nicht	PTKNEG	nicht
Ihr	PPOSAT	ihr
Bild	NN	Bild
,	$,	,
bis	KON	bis
auf	APPR	auf
jeden	PIAT	jede
Zug	NN	Zug
getroffen	VVPP	treffen|triefen
.	$.	.
Herr	NN	Herr
Gemahl	NN	Gemahl
.	$.	.
Legt	VVFIN	legen
den	ART	die
zerfreßnen	ADJA	zerfreßnen
Palladin	NE	Palladin
in	APPR	in
Ordnung	NN	Ordnung
.	$.	.
Nun	KOUS	nun
hab	VAIMP	haben
ich	PPER	ich
ihn	PPER	er
in	APPR	in
der	ART	die
Enge	NN	Enge
!	$.	!
KÖNIG	NE	König
CAROMASKO	NE	CAROMASKO
etwas	ADV	etwas
verlegen	VVINF	verlegen
.	$.	.
Es	PPER	es
ist	VAFIN	sein
all	PIAT	alle
nicht	PTKNEG	nicht
wahr	ADJD	wahr
.	$.	.
Wenns	ADJD	Wenns
noch	ADV	noch
so	ADV	so
etwas	ADV	etwas
wäre	VAFIN	sein
;	$.	;
aber	KON	aber
–	NN	–
und	KON	und
Frau	NN	Frau
Gemahlin	NN	Gemahlin
,	$,	,
was	PRELS	was
wagen	VVFIN	wagen
Sie	PPER	Sie
,	$,	,
gewisse	ADJA	gewiss
Anzüglichkeiten	NN	Anzüglichkeit
–	NN	–
Die	ART	die
Prinzeßin	NN	Prinzeßin
Purperine	NE	Purperine
–	ADJA	–
giebts	NN	giebts
eine	ART	eine
eitlere	ADJA	eitlere
,	$,	,
verliebtere	ADJA	verliebtere
,	$,	,
verschwenderische	ADJA	verschwenderisch
Seele	NN	Seele
in	APPR	in
Trilinik	NN	Trilinik
,	$,	,
und	KON	und
ist	VAFIN	sein
das	PDS	die
nicht	PTKNEG	nicht
Ihr	PPOSAT	ihr
Bild	NN	Bild
Frau	NN	Frau
Gemahlin	NN	Gemahlin
?	$.	?
Hat	VAFIN	haben
sie	PPER	sie
der	ART	die
Prinz	NN	Prinz
Aster	NN	Aster
von	APPR	von
Surisur	NN	Surisur
nicht	PTKNEG	nicht
deßwegen	ADJD	deßwegen
sizen	ADJD	sizen
lassen	VVFIN	lassen
–	ADJA	–
KÖNIGIN	NN	Königin
TRITINA	NE	TRITINA
.	$.	.
Purperine	NE	Purperine
macht	VVFIN	machen
mir	PPER	ich
Ehre	NN	Ehre
;	$.	;
ich	PPER	ich
hab	VAIMP	haben
sie	PPER	sie
erzogen	VVPP	erziehen
nach	APPR	nach
allen	PIAT	alle
Methoden	NN	Methode
der	ART	die
erleuchteten	ADJA	erleuchtet
Philosophen	NN	Philosoph
.	$.	.
Und	KON	und
kennt	VVFIN	kennen
sie	PPER	sie
nicht	PTKNEG	nicht
alle	PIAT	alle
Wissenschaften	NN	Wissenschaft
,	$,	,
alle	PIAT	alle
Spiele	NN	Spiel
?	$.	?
hat	VAFIN	haben
sie	PPER	sie
nicht	PTKNEG	nicht
alle	PIAT	alle
Romanen	NN	Roman
gelesen	VVPP	lesen
?	$.	?
Was	PWS	was
Prinz	NE	Prinz
Aster	NN	Aster
anlangt	VVFIN	anlangen
–	ADJD	–
so	ADV	so
ist	VAFIN	sein
er	PPER	er
–	NN	–
KÖNIG	NE	König
CAROMASKO	NE	CAROMASKO
.	$.	.
Frau	NN	Frau
Gemahlin	NN	Gemahlin
,	$,	,
Sie	PPER	Sie
werden	VAFIN	werden
sich	PRF	sich
also	ADV	also
nicht	PTKNEG	nicht
bequemen	VVINF	bequemen
,	$,	,
mir	PPER	ich
zu	PTKZU	zu
sagen	VVINF	sagen
,	$,	,
ob	KOUS	ob
Prinz	NE	Prinz
Seiden-Wurm	NN	Seiden-Wurm
die	ART	die
Frucht	NN	Frucht
meiner	PPOSAT	mein
Lenden	NN	Lende
,	$,	,
oder	KON	oder
ob	KOUS	ob
etwa	ADV	etwa
Herr	NN	Herr
Bim	NN	Bim
–	NN	–
dem	ART	die
Sie	PPER	Sie
gewohnt	VVPP	wohnen
waren	VAFIN	sein
,	$,	,
den	ART	die
Arm	NN	Arm
–	ADJA	–
KÖNIGIN	NN	Königin
TRITINA	NE	TRITINA
.	$.	.
So	ADV	so
lebt	VVFIN	leben
er	PPER	er
noch	ADV	noch
der	ART	die
dike	ADJA	dike
Bim	NN	Bim
–	ADJA	–
Reden	NN	Rede|Reden
wir	PPER	wir
von	APPR	von
etwas	PIS	etwas
anders	ADV	anders
.	$.	.
Er	PPER	er
wird	VAFIN	werden
schon	ADV	schon
kommen	VVINF	kommen
,	$,	,
jezt	VVIMP	jezt
brauchen	VVFIN	brauchen
Sie	PPER	Sie
ihn	PPER	er
ja	ADV	ja
nicht	PTKNEG	nicht
.	$.	.
Lesen	VVFIN	lesen
wir	PPER	wir
Ihr	PPOSAT	ihr
Mausoläum	NN	Mausoläum
.	$.	.
Die	ART	die
Bataillen	NN	Bataillen
sind	VAFIN	sein
alle	PIS	alle
drauf	PAV	drauf
gemahlt	VVFIN	gemahlt
,	$,	,
die	PRELS	die
Sie	PPER	Sie
schlagen	VVINF	schlagen
ließen	VVFIN	lassen
.	$.	.
Und	KON	und
was	PWS	was
macht	VVFIN	machen
denn	KON	denn
die	ART	die
Colombine	NN	Colombine
,	$,	,
des	ART	die
weisen	ADJA	weise
Harlequins	NN	Harlequins
Gemahlin	NN	Gemahlin
,	$,	,
die	PRELS	die
Sie	PPER	Sie
mein	PPOSAT	mein
Herr	NN	Herr
König	NE	König
Caromasko	NE	Caromasko
,	$,	,
einer	ART	eine
besondern	VVFIN	besondern
Aufmerksamkeit	NN	Aufmerksamkeit
würdigten	VVFIN	würdigen
?	$.	?
Sollte	VMFIN	sollen
die	ART	die
schöne	ADJA	schön
Pedrilla	NN	Pedrilla
–	ADJA	–
Es	NN	Es
ist	VAFIN	sein
just	ADV	just
noch	ADV	noch
Zeit	NN	Zeit
Ihr	PPOSAT	ihr
Eloge	NN	Eloge
zu	PTKZU	zu
lesen	VVINF	lesen
.	$.	.
Bald	ADV	bald
wird	VAFIN	werden
der	ART	die
Hahn	NN	Hahn
krähen	VVINF	krähen
.	$.	.
Dies	PDS	dies
ist	VAFIN	sein
der	ART	die
Ruf	NN	Ruf
ins	APPRART	in
Schlafzimmer	NN	Schlafzimmer
,	$,	,
wenn	KOUS	wenn
Sie	PPER	Sie
's	PPER	es
etwa	ADV	etwa
noch	ADV	noch
nicht	PTKNEG	nicht
wissen	VVINF	wissen
.	$.	.
Gesellschaft	NN	Gesellschaft
ist	VAFIN	sein
alle	PIAT	alle
Nacht	NN	Nacht
hier	ADV	hier
.	$.	.
Unsre	PPOSAT	unsre
Voreltern	NN	Voreltern
lesen	VVFIN	lesen
Ihre	PPOSAT	ihr
Mausoläen	NN	Mausoläen
,	$,	,
und	KON	und
erzehlen	VVFIN	erzehlen
einander	PRF	einander
Ihre	PPOSAT	ihr
Thaten	NN	Thaten
.	$.	.
Es	PPER	es
geht	VVFIN	gehen
aber	ADV	aber
immer	ADV	immer
erstaunend	ADJD	erstaunend
Wind	NN	Wind
dabey	NE	dabey
.	$.	.
Nehmen	VVFIN	nehmen
Sie	PPER	Sie
sich	PRF	sich
in	APPR	in
Acht	ADJA	acht
Herr	NN	Herr
Gemahl	NN	Gemahl
,	$,	,
daß	KOUS	dass
es	PPER	es
Ihnen	PPER	Sie
nicht	PTKNEG	nicht
auch	ADV	auch
so	ADV	so
geht	VVFIN	gehen
.	$.	.
Ha	NE	Ha
!	$.	!
ha	NE	ha
!	$.	!
KÖNIG	NE	König
CAROMASKO	NE	CAROMASKO
.	$.	.
Haben	VAFIN	haben
sich	PRF	sich
nicht	PTKNEG	nicht
ein	ART	eine
bischen	ADJA	bischen
geändert	VVPP	ändern
.	$.	.
–	NN	–
Der	ART	die
Seiden-Wurm	NN	Seiden-Wurm
–	VVFIN	–
Was	PIS	was
das	PDS	die
jezt	VVFIN	jezt
ein	ART	eine
Lamento	NN	Lamento
in	APPR	in
Trilinik	NN	Trilinik
seyn	ADJD	seyn
wird	VAFIN	werden
,	$,	,
wegen	APPR	wegen
meinem	PPOSAT	mein
Absterben	NN	Absterben
.	$.	.
–	NN	–
Ich	PPER	ich
muß	VMFIN	müssen
doch	ADV	doch
gehen	VVINF	gehen
und	KON	und
mein	PPOSAT	mein
Mausoläum	NN	Mausoläum
lesen	VVINF	lesen
,	$,	,
ich	PPER	ich
hab	VAIMP	haben
mich	PRF	ich
bey	NE	Bey
meinem	PPOSAT	mein
Leben	NN	Leben
immer	ADV	immer
dafür	PAV	dafür
gefürchtet	VVPP	fürchten
.	$.	.
KÖNIGIN	NN	Königin
TRITINA	NE	TRITINA
.	$.	.
Herr	NN	Herr
Gemahl	NN	Gemahl
,	$,	,
Visite	NN	Visite
!	$.	!
Zweite	ADJA	zweit
Scene	NN	Scene
.	$.	.
Die	ART	die
Könige	NN	König
von	APPR	von
Trilinik	NN	Trilinik
steigen	VVFIN	steigen
aus	APPR	aus
ihren	PPOSAT	ihr
Gräbern	NN	Grab
heraus	PTKVZ	heraus
,	$,	,
spazieren	VVFIN	spazieren
mit	APPR	mit
ihren	PPOSAT	ihr
Königinnen	NN	Königin
heran	PTKVZ	heran
.	$.	.
Alle	PIAT	alle
Gerippe	NN	Gerippe
.	$.	.
CAROMASKOS	NE	CAROMASKOS
VATER	NN	Vater
.	$.	.
Mein	PPOSAT	mein
Sohn	NN	Sohn
Caromasko	NE	Caromasko
,	$,	,
schon	ADV	schon
hab	VAIMP	haben
ich	PPER	ich
vernommen	VVPP	vernehmen
,	$,	,
daß	KOUS	dass
du	PPER	du
da	ADV	da
bist	VAFIN	sein
.	$.	.
–	NN	–
Also	ADV	also
hast	VAFIN	haben
du	PPER	du
die	ART	die
schweren	ADJA	schwer
Regierungs-Geschäfte	NN	Regierungs-Geschäfte
auch	ADV	auch
abgeladen	VVPP	abladen
,	$,	,
und	KON	und
dich	PPER	du
zu	APPR	zu
uns	PPER	wir
verfügt	VVFIN	verfügen
,	$,	,
um	KOUI	um
über	APPR	über
die	ART	die
Gebrechlichkeit	NN	Gebrechlichkeit
der	ART	die
heutigen	ADJA	heutig
Höfe	NN	Hof
raisonniren	NN	raisonniren
zu	PTKZU	zu
helfen	VVINF	helfen
.	$.	.
Ich	PPER	ich
höre	VVFIN	hören
ja	ADV	ja
,	$,	,
daß	KOUS	dass
allerley	NE	Allerley
dummes	ADJA	dumm
Zeug	NN	Zeug
vorgehen	VVINF	vorgehen
soll	VMFIN	sollen
.	$.	.
Einige	PIAT	einige
Monarchen	NN	Monarch
lassen	VVFIN	lassen
sich	PRF	sich
einfallen	VVINF	einfallen
,	$,	,
sich	PRF	sich
Menschenfreunde	NN	Menschenfreund
zu	PTKZU	zu
nennen	VVINF	nennen
,	$,	,
zu	APPR	zu
thun	NE	thun
wie	KOKOM	wie
der	ART	die
Pöbel	NN	Pöbel
–	ADJA	–
Ja	NN	Ja
,	$,	,
sogar	ADV	sogar
Armeen	NN	Armee
zu	PTKZU	zu
führen	VVINF	führen
–	ADJA	–
Staats-Geschäfte	NN	Staats-Geschäfte
zu	PTKZU	zu
treiben	VVINF	treiben
–	VVFIN	–
CAROMASKO	NE	CAROMASKO
.	$.	.
Mein	PPOSAT	mein
König	NN	König
und	KON	und
Vater	NN	Vater
!	$.	!
davon	PAV	davon
weiß	VVFIN	wissen
ich	PPER	ich
all	PIAT	alle
nichts	PIS	nichts
.	$.	.
Ich	PPER	ich
regierte	VVFIN	regieren
über	APPR	über
Trilinik	NN	Trilinik
,	$,	,
und	KON	und
das	PDS	die
machte	VVFIN	machen
mir	PPER	ich
so	ADV	so
wenig	PIAT	wenige
Sorgen	NN	Sorge|Sorgen
,	$,	,
als	KOKOM	als
das	PDS	die
was	PRELS	was
sie	PPER	sie
jezo	ADJD	jezo
sagen	VVINF	sagen
.	$.	.
KÖNIG	NE	König
.	$.	.
Ist	VAFIN	sein
's	PPER	es
an	APPR	an
dem	ART	die
,	$,	,
so	ADV	so
stell	VVIMP	stellen
ich	PPER	ich
Euch	PRF	ihr
erhabene	ADJA	erhaben
Vorfahren	NN	Vorfahr|Vorfahren
!	$.	!
meinen	PPOSAT	mein
würdigen	ADJA	würdig
Sohn	NN	Sohn
Caromasko	NE	Caromasko
vor	PTKVZ	vor
,	$,	,
der	PRELS	die
nach	APPO	nach
uns	PRF	wir
den	ART	die
Thron	NN	Thron
von	APPR	von
Trilinik	NN	Trilinik
mit	APPR	mit
Ehren	NN	Ehre|Ehren
bekleidet	VVPP	bekleiden
hat	VAFIN	haben
.	$.	.
DIE	ART	die
KÖNIGE	NN	König
.	$.	.
Willkommen	ADJD	willkommen
!	$.	!
Die	ART	die
Königinnen	NN	Königin
halten	VVFIN	halten
ihre	PPOSAT	ihr
Unterredung	NN	Unterredung
vor	APPR	vor
sich	PRF	sich
.	$.	.
EIN	ART	eine
KÖNIG	NN	König
.	$.	.
Was	PWS	was
spricht	VVFIN	sprechen
man	PIS	man
von	APPR	von
mir	PPER	ich
?	$.	?
DIE	ART	die
ANDERN	PIS	andere
.	$.	.
Von	APPR	von
mir	PPER	ich
?	$.	?
Und	KON	und
von	APPR	von
mir	PPER	ich
?	$.	?
KÖNIG	NE	König
CAROMASKO	NE	CAROMASKO
.	$.	.
Darf	VMFIN	dürfen
ich	PPER	ich
fragen	VVINF	fragen
,	$,	,
wie	KOUS	wie
mein	PPOSAT	mein
Ahnherr	NN	Ahnherr
heißt	VVFIN	heißen
?	$.	?
KÖNIG	NE	König
.	$.	.
Chrysal	NN	Chrysal
heiß	ADJD	heiß
ich	PPER	ich
,	$,	,
der	ART	die
Große	NN	Große
!	$.	!
KÖNIG	NE	König
CAROMASKO	NE	CAROMASKO
.	$.	.
Chrysal	NE	Chrysal
!	$.	!
Chrysal	NE	Chrysal
!	$.	!
–	NN	–
Nichts	PIAT	nichts
–	NN	–
Nichts	PIAT	nichts
–	NN	–
KÖNIG	NE	König
CHRYSAL	NE	CHRYSAL
.	$.	.
Was	PWS	was
sagen	VVFIN	sagen
Sie	PPER	Sie
nun	ADV	nun
,	$,	,
würdige	VVFIN	würdigen
Könige	NN	König
!	$.	!
So	ADV	so
viel	PIAT	viele
Länder	NN	Land
hab	VAIMP	haben
ich	PPER	ich
mit	APPR	mit
Trilinik	NN	Trilinik
vereinigt	VVPP	vereinigen
,	$,	,
worauf	PWAV	worauf
wir	PPER	wir
kein	PIAT	keine
Recht	NN	Recht
hatten	VAFIN	haben
,	$,	,
als	KOKOM	als
weil	KOUS	weil
sie	PPER	sie
uns	PPER	wir
gefielen	VVFIN	gefallen
.	$.	.
So	ADV	so
viel	PIAT	viele
Schlachten	NN	Schlacht|Schlachten
gewonnen	VVPP	gewinnen
,	$,	,
so	ADV	so
viel	PIAT	viele
Schulden	NN	Schuld
gemacht	VVPP	machen
,	$,	,
und	KON	und
man	PIS	man
spricht	VVFIN	sprechen
nichts	PIS	nichts
von	APPR	von
mir	PPER	ich
!	$.	!
–	NN	–
SEIN	PPOSAT	sein
NACHFOLGER	NN	Nachfolger
.	$.	.
Ich	PPER	ich
weiß	VVFIN	wissen
davon	PAV	davon
,	$,	,
denn	KON	denn
ich	PPER	ich
mußt	VMFIN	müssen
die	ART	die
Schulden	NN	Schuld
bezahlen	VVFIN	bezahlen
–	NN	–
EIN	ART	eine
ANDERER	PIAT	andere
KÖNIG	NN	König
.	$.	.
–	NN	–
Und	KON	und
was	PIS	was
sagt	VVFIN	sagen
man	PIS	man
von	APPR	von
mir	PPER	ich
?	$.	?
KÖNIG	NE	König
CAROMASKO	NE	CAROMASKO
.	$.	.
Den	ART	die
Namen	NN	Name
Groß-Papa	NN	Groß-Papa
!	$.	!
KÖNIG	NE	König
.	$.	.
Straldo	NE	Straldo
!	$.	!
Straldo	NE	Straldo
!	$.	!
KÖNIG	NE	König
CAROMASKO	NE	CAROMASKO
.	$.	.
Straldo	NE	Straldo
!	$.	!
–	NN	–
Nichts	PIAT	nichts
–	NN	–
KÖNIG	NE	König
STRALDO	NE	STRALDO
.	$.	.
Nichts	PIS	nichts
,	$,	,
und	KON	und
alle	PIAT	alle
Bücher	NN	Buch
wurden	VAFIN	werden
mir	PPER	ich
dedicirt	NN	dedicirt
!	$.	!
schlechte	ADJA	schlecht
Kerl	NN	Kerl
's	PPER	es
die	ART	die
Autoren	NN	Autor
,	$,	,
die	PRELS	die
sich	PRF	sich
durch	APPR	durch
meinen	PPOSAT	mein
Namen	NN	Name
die	ART	die
Ewigkeit	NN	Ewigkeit
versprachen	VVFIN	versprechen
!	$.	!
Ich	PPER	ich
versteh	VVIMP	verstehen
alle	PIAT	alle
Wissenschaften	NN	Wissenschaft
.	$.	.
Ruinirte	NN	Ruinirte
ganze	ADJA	ganz
Länder	NN	Land
.	$.	.
Und	KON	und
als	KOKOM	als
mein	PPOSAT	mein
General	NN	General
die	ART	die
Baroater	NN	Baroater
schlug	VVFIN	schlagen
,	$,	,
schlief	VVFIN	schlafen
ich	PPER	ich
nur	ADV	nur
eine	ART	eine
Stunde	NN	Stunde
davon	PAV	davon
–	ADJA	–
KÖNIG	NE	König
CAROMASKO	NE	CAROMASKO
.	$.	.
Meine	PPOSAT	mein
Herren	NN	Herr
,	$,	,
eins	CARD	eins
in	APPR	in
allem	PIS	alle
zu	PTKZU	zu
sagen	VVINF	sagen
.	$.	.
So	ADV	so
lang	ADJD	lang
ich	PPER	ich
lebte	VVFIN	leben
,	$,	,
sprach	VVFIN	sprechen
man	PIS	man
von	APPR	von
mir	PPER	ich
,	$,	,
jezt	VVIMP	jezt
spricht	VVFIN	sprechen
man	PIS	man
von	APPR	von
Seiden-Wurm	NN	Seiden-Wurm
,	$,	,
der	PRELS	die
so	ADV	so
dumm	ADJD	dumm
ist	VAFIN	sein
wie	KOKOM	wie
eine	PIS	eine
Nus	VVFIN	Nus
.	$.	.
Wers	NN	Wers
versteht	VVFIN	verstehen
,	$,	,
machts	ADJD	machts
wie	KOKOM	wie
ich	PPER	ich
,	$,	,
und	KON	und
kümmert	VVFIN	kümmern
sich	PRF	sich
um	APPR	um
nichts	PIS	nichts
.	$.	.
Wenn	KOUS	wenn
Prinz	NE	Prinz
Seiden-Wurm	NN	Seiden-Wurm
,	$,	,
vom	APPRART	von
schönen	ADJA	schön
Institut	NN	Institut
der	ART	die
Erstgeburth	ADJA	Erstgeburth
–	NN	–
Der	ART	die
Hahnen-Schrey	NN	Hahnen-Schrey
und	KON	und
alles	PIS	alle
verschwindet	VVFIN	verschwinden
.	$.	.
Ende	NN	Ende
des	ART	die
ersten	ADJA	erst
Akts	NN	Akt
.	$.	.
Das	ART	die
Parterre	NN	Parterre
sah	VVFIN	sehen
sich	PRF	sich
an	PTKVZ	an
,	$,	,
und	KON	und
gukte	ADJA	gukte
dumm	ADJD	dumm
nach	APPR	nach
der	ART	die
Loge	NN	Loge
des	ART	die
großen	ADJA	groß
Königs	NN	König
.	$.	.
DER	ART	die
GROSSE	ADJA	groß
KÖNIG	NN	König
sagte	VVFIN	sagen
aber	ADV	aber
.	$.	.
Ali	NE	Ali
,	$,	,
entweder	KON	entweder
ist	VAFIN	sein
das	ART	die
Ding	NN	Ding
erschreklich	ADJD	erschreklich
dumm	ADJD	dumm
;	$.	;
oder	KON	oder
so	ADV	so
gescheidt	VVFIN	gescheidt
,	$,	,
daß	KOUS	dass
ich	PPER	ich
's	PPER	es
nicht	PTKNEG	nicht
versteh	VVIMP	verstehen
.	$.	.
Wer	PWS	wer
nicht	PTKNEG	nicht
hier	ADV	hier
in	APPR	in
der	ART	die
Loge	NN	Loge
sässe	VVFIN	sitzen
,	$,	,
könnte	VMFIN	können
ein	ART	eine
Grausen	NN	Grausen
empfinden	VVINF	empfinden
,	$,	,
so	ADV	so
lumpicht	ADJD	lumpicht
und	KON	und
ekelhaft	ADJD	ekelhaft
sehen	VVFIN	sehen
die	ART	die
Majestäten	NN	Majestät
von	APPR	von
Trilinik	NN	Trilinik
.	$.	.
Der	ART	die
Kerl	NN	Kerl
aber	KON	aber
machte	VVFIN	machen
es	PPER	es
gut	ADJD	gut
,	$,	,
und	KON	und
hatte	VAFIN	haben
viel	PIAT	viele
Bauch	NN	Bauch
für	APPR	für
die	ART	die
Rolle	NN	Rolle
.	$.	.
ALI	NE	Ali
.	$.	.
Deine	PPOSAT	dein
Majestät	NN	Majestät
muß	VMFIN	müssen
es	PPER	es
so	ADV	so
nehmen	VVINF	nehmen
,	$,	,
wie	KOKOM	wie
es	PPER	es
ist	VAFIN	sein
.	$.	.
Denn	KON	denn
so	ADV	so
lange	VVFIN	langen
du	PPER	du
nichts	PIS	nichts
anders	ADV	anders
sehen	VVINF	sehen
wirst	VAFIN	werden
als	KOKOM	als
Könige	NN	König
,	$,	,
und	KON	und
andre	PIAT	andere
Menschen	NN	Mensch
dich	PPER	du
nicht	PTKNEG	nicht
interessiren	ADJA	interessiren
–	ADJA	–
ZUMA	NN	ZUMA
rief	VVFIN	rufen
.	$.	.
Aber	KON	aber
der	ART	die
Hahn	NN	Hahn
hat	VAFIN	haben
vortreflich	ADJD	vortreflich
gekreht	VVPP	gekreht
,	$,	,
tout	NN	tout
naturellement	ADJD	naturellement
.	$.	.
Man	PIS	man
